title,author,genre,total_likes,status,release_day,views,subscribers,rating,total_chapters,chapter,likes,published,scrape_date
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,484,29569,2022-03-11,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,483,30847,2022-03-07,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,482,29520,2022-03-04,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,103,82024,2018-03-06,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,102,77115,2018-03-03,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,101,82378,2018-02-27,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,100,83230,2018-02-24,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,99,86722,2018-02-17,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,98,77655,2018-02-15,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,97,75958,2018-02-13,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,96,81054,2018-02-10,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,95,83683,2018-02-08,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,247,75136,2019-04-26,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,246,74746,2019-04-24,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,245,74431,2019-04-22,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,244,75802,2019-04-19,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,243,75709,2019-04-15,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,242,75281,2019-04-12,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,241,75625,2019-04-10,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,240,76774,2019-04-08,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,239,76662,2019-04-05,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,373,56869,2020-09-21,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,372,57827,2020-09-18,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,371,57415,2020-09-14,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,370,57739,2020-09-11,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,369,57642,2020-09-07,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,368,58488,2020-09-04,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,367,59257,2020-08-31,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,366,58543,2020-08-28,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,365,60095,2020-08-24,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,481,30176,2022-02-28,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,480,30577,2022-02-21,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,479,31019,2022-02-18,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,478,31433,2022-02-14,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,477,31228,2022-02-11,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,476,32969,2022-02-07,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,475,32317,2022-02-04,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,474,32864,2022-01-31,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,473,34013,2022-01-28,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,67,78810,2017-12-02,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,66,73921,2017-11-30,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,65,75127,2017-11-28,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,64,77582,2017-11-25,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,63,75163,2017-11-23,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,62,74898,2017-11-21,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,61,76688,2017-11-18,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,60,76222,2017-11-16,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,59,75481,2017-11-14,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,445,40485,2021-10-08,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,444,37003,2021-10-04,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,443,37965,2021-10-01,2023-01-13
Winter Moon,Merryweather,Fantasy,35364759,Ongoing,Tuesday,463900000,1800000,9.39,535,442,39405,2021-09-27,2023-01-13
